id,title,year,rated,director,plot,poster,runtime,box_office,rating_id,movie_id_x,letterboxd_score,rotten_tomatoes_score,score_difference,movie_id_y,genre_id,name
1667,Host,2020,Not Rated,Rob Savage,"Six friends hire a medium to hold a seance via Zoom during lockdown, but they get far more than they bargained for as things quickly go wrong.",https://m.media-amazon.com/images/M/MV5BNzNmNDY4ODUtOTRhMi00MGI5LWI2NTItYzdlMGM2ZDEwOGZiXkEyXkFqcGc@._V1_SX300.jpg,57.0,0,1667,1667,64.0,82.0,-18.0,1667,16,Mystery
1668,He's Just Not That Into You,2009,PG-13,Ken Kwapis,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,https://m.media-amazon.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_SX300.jpg,129.0,93953653,1668,1668,58.0,42.0,16.0,1668,5,Comedy
1668,He's Just Not That Into You,2009,PG-13,Ken Kwapis,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,https://m.media-amazon.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_SX300.jpg,129.0,93953653,1668,1668,58.0,42.0,16.0,1668,8,Drama
1668,He's Just Not That Into You,2009,PG-13,Ken Kwapis,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,https://m.media-amazon.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_SX300.jpg,129.0,93953653,1668,1668,58.0,42.0,16.0,1668,18,Romance
1669,Unfriended,2014,R,Levan Gabriadze,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",https://m.media-amazon.com/images/M/MV5BMWEzOGU0OTktODU2My00YmYxLTliYjItOTkzMWRhMjMyZGNiXkEyXkFqcGc@._V1_SX300.jpg,83.0,32482090,1669,1669,46.0,62.0,-16.0,1669,13,Horror
1669,Unfriended,2014,R,Levan Gabriadze,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",https://m.media-amazon.com/images/M/MV5BMWEzOGU0OTktODU2My00YmYxLTliYjItOTkzMWRhMjMyZGNiXkEyXkFqcGc@._V1_SX300.jpg,83.0,32482090,1669,1669,46.0,62.0,-16.0,1669,16,Mystery
1669,Unfriended,2014,R,Levan Gabriadze,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",https://m.media-amazon.com/images/M/MV5BMWEzOGU0OTktODU2My00YmYxLTliYjItOTkzMWRhMjMyZGNiXkEyXkFqcGc@._V1_SX300.jpg,83.0,32482090,1669,1669,46.0,62.0,-16.0,1669,22,Thriller
1670,Sucker Punch,2011,PG-13,Zack Snyder,A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,https://m.media-amazon.com/images/M/MV5BZDE1YWZiMzItZGEzOC00MTYyLWFiYWYtNGNlMmM0ZjAxM2RmXkEyXkFqcGc@._V1_SX300.jpg,110.0,36392502,1670,1670,55.0,22.0,33.0,1670,1,Action
1670,Sucker Punch,2011,PG-13,Zack Snyder,A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,https://m.media-amazon.com/images/M/MV5BZDE1YWZiMzItZGEzOC00MTYyLWFiYWYtNGNlMmM0ZjAxM2RmXkEyXkFqcGc@._V1_SX300.jpg,110.0,36392502,1670,1670,55.0,22.0,33.0,1670,2,Adventure
1670,Sucker Punch,2011,PG-13,Zack Snyder,A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,https://m.media-amazon.com/images/M/MV5BZDE1YWZiMzItZGEzOC00MTYyLWFiYWYtNGNlMmM0ZjAxM2RmXkEyXkFqcGc@._V1_SX300.jpg,110.0,36392502,1670,1670,55.0,22.0,33.0,1670,10,Fantasy
1671,Sick of Myself,2022,N/A,Kristoffer Borgli,"Increasingly overshadowed by her boyfriend's recent rise to fame as a contemporary artist creating sculptures from stolen furniture, Signe hatches a vicious plan to reclaim her rightfully deserved attention within the milieu of Os...",https://m.media-amazon.com/images/M/MV5BMDFjZDI5NzUtZGM0Yy00ZGMyLWIwMDMtM2ZiYzc1MWIxYzBlXkEyXkFqcGc@._V1_SX300.jpg,97.0,106156,1671,1671,75.0,88.0,-13.0,1671,5,Comedy
1671,Sick of Myself,2022,N/A,Kristoffer Borgli,"Increasingly overshadowed by her boyfriend's recent rise to fame as a contemporary artist creating sculptures from stolen furniture, Signe hatches a vicious plan to reclaim her rightfully deserved attention within the milieu of Os...",https://m.media-amazon.com/images/M/MV5BMDFjZDI5NzUtZGM0Yy00ZGMyLWIwMDMtM2ZiYzc1MWIxYzBlXkEyXkFqcGc@._V1_SX300.jpg,97.0,106156,1671,1671,75.0,88.0,-13.0,1671,8,Drama
1671,Sick of Myself,2022,N/A,Kristoffer Borgli,"Increasingly overshadowed by her boyfriend's recent rise to fame as a contemporary artist creating sculptures from stolen furniture, Signe hatches a vicious plan to reclaim her rightfully deserved attention within the milieu of Os...",https://m.media-amazon.com/images/M/MV5BMDFjZDI5NzUtZGM0Yy00ZGMyLWIwMDMtM2ZiYzc1MWIxYzBlXkEyXkFqcGc@._V1_SX300.jpg,97.0,106156,1671,1671,75.0,88.0,-13.0,1671,13,Horror
1672,Manhunter,1986,R,Michael Mann,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",https://m.media-amazon.com/images/M/MV5BMTVlMDQ5MmYtYmFhMi00OTE1LThmNTEtZTgyMzg5Njk2OWM2XkEyXkFqcGc@._V1_SX300.jpg,120.0,8620929,1672,1672,77.0,94.0,-17.0,1672,6,Crime
1672,Manhunter,1986,R,Michael Mann,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",https://m.media-amazon.com/images/M/MV5BMTVlMDQ5MmYtYmFhMi00OTE1LThmNTEtZTgyMzg5Njk2OWM2XkEyXkFqcGc@._V1_SX300.jpg,120.0,8620929,1672,1672,77.0,94.0,-17.0,1672,16,Mystery
1672,Manhunter,1986,R,Michael Mann,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",https://m.media-amazon.com/images/M/MV5BMTVlMDQ5MmYtYmFhMi00OTE1LThmNTEtZTgyMzg5Njk2OWM2XkEyXkFqcGc@._V1_SX300.jpg,120.0,8620929,1672,1672,77.0,94.0,-17.0,1672,22,Thriller
1673,Fire of Love,2022,PG,Sara Dosa,Intrepid scientists and lovers Katia and Maurice Krafft died in a volcanic explosion doing the very thing that brought them together: unraveling the mysteries of volcanoes by capturing the most explosive imagery ever recorded.,https://m.media-amazon.com/images/M/MV5BZDg0ZmViMWUtMGQ1Ni00NTEyLWFkYzgtMWViYjkwZDQ2ZWVkXkEyXkFqcGc@._V1_SX300.jpg,98.0,1120412,1673,1673,82.0,98.0,-16.0,1673,4,Biography
1673,Fire of Love,2022,PG,Sara Dosa,Intrepid scientists and lovers Katia and Maurice Krafft died in a volcanic explosion doing the very thing that brought them together: unraveling the mysteries of volcanoes by capturing the most explosive imagery ever recorded.,https://m.media-amazon.com/images/M/MV5BZDg0ZmViMWUtMGQ1Ni00NTEyLWFkYzgtMWViYjkwZDQ2ZWVkXkEyXkFqcGc@._V1_SX300.jpg,98.0,1120412,1673,1673,82.0,98.0,-16.0,1673,7,Documentary
1674,Watcher,2022,R,Chloe Okuno,"A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from an apartment window may be a serial killer.",https://m.media-amazon.com/images/M/MV5BOGU3ZjhhNjYtNTk3MS00ZDM3LWE1MjQtZDNmNTIzNjhmZDFkXkEyXkFqcGc@._V1_SX300.jpg,96.0,1961207,1674,1674,66.0,88.0,-22.0,1674,8,Drama
1674,Watcher,2022,R,Chloe Okuno,"A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from an apartment window may be a serial killer.",https://m.media-amazon.com/images/M/MV5BOGU3ZjhhNjYtNTk3MS00ZDM3LWE1MjQtZDNmNTIzNjhmZDFkXkEyXkFqcGc@._V1_SX300.jpg,96.0,1961207,1674,1674,66.0,88.0,-22.0,1674,13,Horror
1674,Watcher,2022,R,Chloe Okuno,"A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from an apartment window may be a serial killer.",https://m.media-amazon.com/images/M/MV5BOGU3ZjhhNjYtNTk3MS00ZDM3LWE1MjQtZDNmNTIzNjhmZDFkXkEyXkFqcGc@._V1_SX300.jpg,96.0,1961207,1674,1674,66.0,88.0,-22.0,1674,22,Thriller
1675,T2 Trainspotting,2017,R,Danny Boyle,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg,117.0,2402004,1675,1675,71.0,81.0,-10.0,1675,5,Comedy
1675,T2 Trainspotting,2017,R,Danny Boyle,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg,117.0,2402004,1675,1675,71.0,81.0,-10.0,1675,6,Crime
1675,T2 Trainspotting,2017,R,Danny Boyle,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg,117.0,2402004,1675,1675,71.0,81.0,-10.0,1675,8,Drama
1676,Belle de Jour,1967,Approved,Luis Buñuel,A frigid young housewife decides to spend her midweek afternoons as a prostitute.,https://m.media-amazon.com/images/M/MV5BMDhiYmZmNjEtZjE1NC00YmIxLTgyMDEtODVkYTkyNzZkNzk0XkEyXkFqcGc@._V1_SX300.jpg,100.0,4063348,1676,1676,80.0,95.0,-15.0,1676,8,Drama
1676,Belle de Jour,1967,Approved,Luis Buñuel,A frigid young housewife decides to spend her midweek afternoons as a prostitute.,https://m.media-amazon.com/images/M/MV5BMDhiYmZmNjEtZjE1NC00YmIxLTgyMDEtODVkYTkyNzZkNzk0XkEyXkFqcGc@._V1_SX300.jpg,100.0,4063348,1676,1676,80.0,95.0,-15.0,1676,18,Romance
1677,Gia,1998,R,Michael Cristofer,"The story of the life of Gia Carangi, a top fashion model from the late 1970s, from her meteoric rise to the forefront of the modeling industry, to her untimely death.",https://m.media-amazon.com/images/M/MV5BNTZjMTFiNDQtMWZjNy00NWI0LTk5MDgtY2E3NWIxZmU1ODg0XkEyXkFqcGc@._V1_SX300.jpg,120.0,0,1677,1677,76.0,88.0,-12.0,1677,4,Biography
1677,Gia,1998,R,Michael Cristofer,"The story of the life of Gia Carangi, a top fashion model from the late 1970s, from her meteoric rise to the forefront of the modeling industry, to her untimely death.",https://m.media-amazon.com/images/M/MV5BNTZjMTFiNDQtMWZjNy00NWI0LTk5MDgtY2E3NWIxZmU1ODg0XkEyXkFqcGc@._V1_SX300.jpg,120.0,0,1677,1677,76.0,88.0,-12.0,1677,8,Drama
1677,Gia,1998,R,Michael Cristofer,"The story of the life of Gia Carangi, a top fashion model from the late 1970s, from her meteoric rise to the forefront of the modeling industry, to her untimely death.",https://m.media-amazon.com/images/M/MV5BNTZjMTFiNDQtMWZjNy00NWI0LTk5MDgtY2E3NWIxZmU1ODg0XkEyXkFqcGc@._V1_SX300.jpg,120.0,0,1677,1677,76.0,88.0,-12.0,1677,18,Romance
1678,"Argentina, 1985",2022,R,Santiago Mitre,A team of lawyers takes on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,https://m.media-amazon.com/images/M/MV5BMGQxYTQyNDUtNmZkMi00MzQ4LWFhMTktNTYzOGQ1ZGMzYjQ2XkEyXkFqcGc@._V1_SX300.jpg,140.0,0,1678,1678,79.0,96.0,-17.0,1678,4,Biography
1678,"Argentina, 1985",2022,R,Santiago Mitre,A team of lawyers takes on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,https://m.media-amazon.com/images/M/MV5BMGQxYTQyNDUtNmZkMi00MzQ4LWFhMTktNTYzOGQ1ZGMzYjQ2XkEyXkFqcGc@._V1_SX300.jpg,140.0,0,1678,1678,79.0,96.0,-17.0,1678,6,Crime
1678,"Argentina, 1985",2022,R,Santiago Mitre,A team of lawyers takes on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,https://m.media-amazon.com/images/M/MV5BMGQxYTQyNDUtNmZkMi00MzQ4LWFhMTktNTYzOGQ1ZGMzYjQ2XkEyXkFqcGc@._V1_SX300.jpg,140.0,0,1678,1678,79.0,96.0,-17.0,1678,8,Drama
1679,The Boogeyman,2023,PG-13,Rob Savage,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",https://m.media-amazon.com/images/M/MV5BNzIzOThmYjAtMTEwMy00ZmEwLWIzOGMtYjZkYmI3ODk0OGQ4XkEyXkFqcGc@._V1_SX300.jpg,98.0,43244282,1679,1679,53.0,61.0,-8.0,1679,13,Horror
1679,The Boogeyman,2023,PG-13,Rob Savage,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",https://m.media-amazon.com/images/M/MV5BNzIzOThmYjAtMTEwMy00ZmEwLWIzOGMtYjZkYmI3ODk0OGQ4XkEyXkFqcGc@._V1_SX300.jpg,98.0,43244282,1679,1679,53.0,61.0,-8.0,1679,16,Mystery
1679,The Boogeyman,2023,PG-13,Rob Savage,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",https://m.media-amazon.com/images/M/MV5BNzIzOThmYjAtMTEwMy00ZmEwLWIzOGMtYjZkYmI3ODk0OGQ4XkEyXkFqcGc@._V1_SX300.jpg,98.0,43244282,1679,1679,53.0,61.0,-8.0,1679,22,Thriller
1680,Carlito's Way,1993,R,Brian De Palma,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",https://m.media-amazon.com/images/M/MV5BZjMxOTgzNzMtZmZlNC00YTMyLThhZDEtZjc2MTY4ZDgxNjcwXkEyXkFqcGc@._V1_SX300.jpg,144.0,36948322,1680,1680,81.0,85.0,-4.0,1680,6,Crime
1680,Carlito's Way,1993,R,Brian De Palma,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",https://m.media-amazon.com/images/M/MV5BZjMxOTgzNzMtZmZlNC00YTMyLThhZDEtZjc2MTY4ZDgxNjcwXkEyXkFqcGc@._V1_SX300.jpg,144.0,36948322,1680,1680,81.0,85.0,-4.0,1680,8,Drama
1680,Carlito's Way,1993,R,Brian De Palma,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",https://m.media-amazon.com/images/M/MV5BZjMxOTgzNzMtZmZlNC00YTMyLThhZDEtZjc2MTY4ZDgxNjcwXkEyXkFqcGc@._V1_SX300.jpg,144.0,36948322,1680,1680,81.0,85.0,-4.0,1680,22,Thriller
1681,The Fountain,2006,PG-13,Darren Aronofsky,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",https://m.media-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,97.0,10144010,1681,1681,71.0,52.0,19.0,1681,8,Drama
1681,The Fountain,2006,PG-13,Darren Aronofsky,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",https://m.media-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,97.0,10144010,1681,1681,71.0,52.0,19.0,1681,16,Mystery
1681,The Fountain,2006,PG-13,Darren Aronofsky,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",https://m.media-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,97.0,10144010,1681,1681,71.0,52.0,19.0,1681,18,Romance
1682,On the Waterfront,1954,Approved,Elia Kazan,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_SX300.jpg,108.0,0,1682,1682,83.0,99.0,-16.0,1682,6,Crime
1682,On the Waterfront,1954,Approved,Elia Kazan,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_SX300.jpg,108.0,0,1682,1682,83.0,99.0,-16.0,1682,8,Drama
1682,On the Waterfront,1954,Approved,Elia Kazan,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_SX300.jpg,108.0,0,1682,1682,83.0,99.0,-16.0,1682,22,Thriller
1683,The Grinch,2018,PG,"Yarrow Cheney, Scott Mosier",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,https://m.media-amazon.com/images/M/MV5BODQwOGFjNGEtMTg1ZS00MmY4LTg0NTctYjVlNTNjZjRmZTcxXkEyXkFqcGc@._V1_SX300.jpg,85.0,272504456,1683,1683,57.0,60.0,-3.0,1683,3,Animation
1683,The Grinch,2018,PG,"Yarrow Cheney, Scott Mosier",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,https://m.media-amazon.com/images/M/MV5BODQwOGFjNGEtMTg1ZS00MmY4LTg0NTctYjVlNTNjZjRmZTcxXkEyXkFqcGc@._V1_SX300.jpg,85.0,272504456,1683,1683,57.0,60.0,-3.0,1683,5,Comedy
1683,The Grinch,2018,PG,"Yarrow Cheney, Scott Mosier",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,https://m.media-amazon.com/images/M/MV5BODQwOGFjNGEtMTg1ZS00MmY4LTg0NTctYjVlNTNjZjRmZTcxXkEyXkFqcGc@._V1_SX300.jpg,85.0,272504456,1683,1683,57.0,60.0,-3.0,1683,9,Family
1684,The Square,2017,R,Ruben Östlund,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,https://m.media-amazon.com/images/M/MV5BNTQ3NzJhYjktYmRkYy00ODMxLThhMGItYWQyODJmZjEyMTgzXkEyXkFqcGc@._V1_SX300.jpg,151.0,1502347,1684,1684,73.0,85.0,-12.0,1684,5,Comedy
1684,The Square,2017,R,Ruben Östlund,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,https://m.media-amazon.com/images/M/MV5BNTQ3NzJhYjktYmRkYy00ODMxLThhMGItYWQyODJmZjEyMTgzXkEyXkFqcGc@._V1_SX300.jpg,151.0,1502347,1684,1684,73.0,85.0,-12.0,1684,8,Drama
1685,Spaceballs,1987,PG,Mel Brooks,A star-pilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs.,https://m.media-amazon.com/images/M/MV5BZWNhNWM3NWQtNTMwNy00NThiLWFkZDYtYzBlZTQyZGU2YzE1XkEyXkFqcGc@._V1_SX300.jpg,96.0,38119483,1685,1685,69.0,52.0,17.0,1685,2,Adventure
1685,Spaceballs,1987,PG,Mel Brooks,A star-pilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs.,https://m.media-amazon.com/images/M/MV5BZWNhNWM3NWQtNTMwNy00NThiLWFkZDYtYzBlZTQyZGU2YzE1XkEyXkFqcGc@._V1_SX300.jpg,96.0,38119483,1685,1685,69.0,52.0,17.0,1685,5,Comedy
1685,Spaceballs,1987,PG,Mel Brooks,A star-pilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs.,https://m.media-amazon.com/images/M/MV5BZWNhNWM3NWQtNTMwNy00NThiLWFkZDYtYzBlZTQyZGU2YzE1XkEyXkFqcGc@._V1_SX300.jpg,96.0,38119483,1685,1685,69.0,52.0,17.0,1685,19,Sci-Fi
1686,Resident Evil,2002,R,Paul W.S. Anderson,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",https://m.media-amazon.com/images/M/MV5BYmI3YjJkN2ItY2ZmYS00Y2JhLTk2YTQtYzE5YWU5ODI1MzJmXkEyXkFqcGc@._V1_SX300.jpg,100.0,40119709,1686,1686,58.0,36.0,22.0,1686,1,Action
1686,Resident Evil,2002,R,Paul W.S. Anderson,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",https://m.media-amazon.com/images/M/MV5BYmI3YjJkN2ItY2ZmYS00Y2JhLTk2YTQtYzE5YWU5ODI1MzJmXkEyXkFqcGc@._V1_SX300.jpg,100.0,40119709,1686,1686,58.0,36.0,22.0,1686,13,Horror
1686,Resident Evil,2002,R,Paul W.S. Anderson,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",https://m.media-amazon.com/images/M/MV5BYmI3YjJkN2ItY2ZmYS00Y2JhLTk2YTQtYzE5YWU5ODI1MzJmXkEyXkFqcGc@._V1_SX300.jpg,100.0,40119709,1686,1686,58.0,36.0,22.0,1686,19,Sci-Fi
1687,Love,2015,TV-MA,Gaspar Noé,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.",https://m.media-amazon.com/images/M/MV5BNDg1MTg0ZDgtZTM5Ny00OTFmLWE1OWItNTAzZDgxOWU1YTA2XkEyXkFqcGc@._V1_SX300.jpg,135.0,249083,1687,1687,63.0,42.0,21.0,1687,8,Drama
1687,Love,2015,TV-MA,Gaspar Noé,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.",https://m.media-amazon.com/images/M/MV5BNDg1MTg0ZDgtZTM5Ny00OTFmLWE1OWItNTAzZDgxOWU1YTA2XkEyXkFqcGc@._V1_SX300.jpg,135.0,249083,1687,1687,63.0,42.0,21.0,1687,18,Romance
1688,Everybody Wants Some!!,2016,R,Richard Linklater,"In 1980 Texas, a college freshman moves into an old frat house with his new baseball teammates as they party their way through the final weekend of Summer.",https://m.media-amazon.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_SX300.jpg,117.0,3400278,1688,1688,74.0,87.0,-13.0,1688,5,Comedy
1689,Strange Way of Life,2023,R,Pedro Almodóvar,"After twenty-five years Silva rides a horse across the desert to visit his friend Sheriff Jake. They celebrate the meeting, but the next morning Jake tells him that reason for his trip is not to go down the memory lane of their fr...",https://m.media-amazon.com/images/M/MV5BZWZkN2Q3OTctMGNhMy00YzIyLTllYzAtODhjYjNjM2U1MGFhXkEyXkFqcGc@._V1_SX300.jpg,31.0,503992,1689,1689,61.0,78.0,-17.0,1689,8,Drama
1689,Strange Way of Life,2023,R,Pedro Almodóvar,"After twenty-five years Silva rides a horse across the desert to visit his friend Sheriff Jake. They celebrate the meeting, but the next morning Jake tells him that reason for his trip is not to go down the memory lane of their fr...",https://m.media-amazon.com/images/M/MV5BZWZkN2Q3OTctMGNhMy00YzIyLTllYzAtODhjYjNjM2U1MGFhXkEyXkFqcGc@._V1_SX300.jpg,31.0,503992,1689,1689,61.0,78.0,-17.0,1689,20,Short
1689,Strange Way of Life,2023,R,Pedro Almodóvar,"After twenty-five years Silva rides a horse across the desert to visit his friend Sheriff Jake. They celebrate the meeting, but the next morning Jake tells him that reason for his trip is not to go down the memory lane of their fr...",https://m.media-amazon.com/images/M/MV5BZWZkN2Q3OTctMGNhMy00YzIyLTllYzAtODhjYjNjM2U1MGFhXkEyXkFqcGc@._V1_SX300.jpg,31.0,503992,1689,1689,61.0,78.0,-17.0,1689,24,Western
1690,Harry Potter 20th Anniversary: Return to Hogwarts,2022,TV-PG,"Casey Patterson, Joe Pearlman, Eran Creevy","Cast and crew members from all ""Harry Potter"" films reunite in a retrospective special to celebrate the 20th anniversary of Harry Potter and the Sorcerer's Stone (2001).",https://m.media-amazon.com/images/M/MV5BZTNhNjg1NWItZThkNC00N2JiLTkzOTgtNzZjYzAyYTQ4OTEwXkEyXkFqcGc@._V1_SX300.jpg,102.0,0,1690,1690,77.0,93.0,-16.0,1690,7,Documentary
1690,Harry Potter 20th Anniversary: Return to Hogwarts,2022,TV-PG,"Casey Patterson, Joe Pearlman, Eran Creevy","Cast and crew members from all ""Harry Potter"" films reunite in a retrospective special to celebrate the 20th anniversary of Harry Potter and the Sorcerer's Stone (2001).",https://m.media-amazon.com/images/M/MV5BZTNhNjg1NWItZThkNC00N2JiLTkzOTgtNzZjYzAyYTQ4OTEwXkEyXkFqcGc@._V1_SX300.jpg,102.0,0,1690,1690,77.0,93.0,-16.0,1690,9,Family
1691,The Road to El Dorado,2000,PG,"Bibo Bergeron, Don Paul, Jeffrey Katzenberg","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_SX300.jpg,89.0,50863742,1691,1691,72.0,50.0,22.0,1691,2,Adventure
1691,The Road to El Dorado,2000,PG,"Bibo Bergeron, Don Paul, Jeffrey Katzenberg","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_SX300.jpg,89.0,50863742,1691,1691,72.0,50.0,22.0,1691,3,Animation
1691,The Road to El Dorado,2000,PG,"Bibo Bergeron, Don Paul, Jeffrey Katzenberg","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_SX300.jpg,89.0,50863742,1691,1691,72.0,50.0,22.0,1691,5,Comedy
1692,Diary of a Wimpy Kid: Rodrick Rules,2011,PG,David Bowers,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",https://m.media-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_SX300.jpg,99.0,52698535,1692,1692,72.0,48.0,24.0,1692,5,Comedy
